task_name,arg_type,dtype,compute_mode,hidden_size,sp_size,num_tokens,num_experts,topk,latency(us),read_bytes(B),write_bytes(B),io_bytes(B),mem_bw(GB/s),calc_flops,calc_flops_power(tflops),calc_mem_ratio
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3072,64,4,73.324,786432,98304,884736,12.066,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3200,64,4,76.474,819200,102400,921600,12.051,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3328,64,4,79.068,851968,106496,958464,12.122,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3456,64,4,82.134,884736,110592,995328,12.118,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3584,64,4,84.714,917504,114688,1032192,12.184,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3712,64,4,87.76,950272,118784,1069056,12.182,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3840,64,4,90.962,983040,122880,1105920,12.158,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3968,64,4,93.368,1015808,126976,1142784,12.24,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,4096,64,4,96.528,1048576,131072,1179648,12.221,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,6144,64,4,142.388,1572864,196608,1769472,12.427,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,8192,64,4,187.886,2097152,262144,2359296,12.557,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,10240,64,4,234.626,2621440,327680,2949120,12.569,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,12288,64,4,280.437,3145728,393216,3538944,12.619,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,14336,64,4,326.004,3670016,458752,4128768,12.665,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,16384,64,4,372.047,4194304,524288,4718592,12.683,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,18432,64,4,417.524,4718592,589824,5308416,12.714,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,20480,64,4,463.353,5242880,655360,5898240,12.729,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,22528,64,4,508.863,5767168,720896,6488064,12.75,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,24576,64,4,554.633,6291456,786432,7077888,12.761,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,26624,64,4,600.71,6815744,851968,7667712,12.764,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,28672,64,4,646.396,7340032,917504,8257536,12.775,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,32768,64,4,737.631,8388608,1048576,9437184,12.794,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,32,64,4,4.3,8192,1024,9216,2.143,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,40,64,4,4.476,10240,1280,11520,2.574,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,48,64,4,4.452,12288,1536,13824,3.105,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,56,64,4,4.88,14336,1792,16128,3.305,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,64,64,4,5.108,16384,2048,18432,3.609,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,72,64,4,5.34,18432,2304,20736,3.883,0,0.0,0.0
