task_name,arg_type,dtype,compute_mode,hidden_size,sp_size,num_tokens,num_experts,topk,latency(us),read_bytes(B),write_bytes(B),io_bytes(B),mem_bw(GB/s),calc_flops,calc_flops_power(tflops),calc_mem_ratio
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3072,64,4,73.624,786432,98304,884736,12.017,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3200,64,4,76.583,819200,102400,921600,12.034,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3328,64,4,79.195,851968,106496,958464,12.103,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3456,64,4,82.259,884736,110592,995328,12.1,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3584,64,4,84.881,917504,114688,1032192,12.161,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3712,64,4,88.088,950272,118784,1069056,12.136,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3840,64,4,91.078,983040,122880,1105920,12.143,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3968,64,4,93.813,1015808,126976,1142784,12.182,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,4096,64,4,96.536,1048576,131072,1179648,12.22,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,6144,64,4,142.211,1572864,196608,1769472,12.443,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,8192,64,4,188.185,2097152,262144,2359296,12.537,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,10240,64,4,235.196,2621440,327680,2949120,12.539,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,12288,64,4,280.829,3145728,393216,3538944,12.602,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,14336,64,4,326.514,3670016,458752,4128768,12.645,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,16384,64,4,372.276,4194304,524288,4718592,12.675,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,18432,64,4,417.995,4718592,589824,5308416,12.7,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,20480,64,4,463.582,5242880,655360,5898240,12.723,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,22528,64,4,509.313,5767168,720896,6488064,12.739,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,24576,64,4,554.99,6291456,786432,7077888,12.753,0,0.0,0.0
