task_name,arg_type,dtype,compute_mode,hidden_size,sp_size,num_tokens,num_experts,topk,latency(us),read_bytes(B),write_bytes(B),io_bytes(B),mem_bw(GB/s),calc_flops,calc_flops_power(tflops),calc_mem_ratio
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3072,64,4,84.074,786432,98304,884736,10.523,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3200,64,4,87.599,819200,102400,921600,10.521,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3328,64,4,90.559,851968,106496,958464,10.584,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3456,64,4,94.073,884736,110592,995328,10.58,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3584,64,4,97.139,917504,114688,1032192,10.626,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3712,64,4,100.592,950272,118784,1069056,10.628,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3840,64,4,104.056,983040,122880,1105920,10.628,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,3968,64,4,107.025,1015808,126976,1142784,10.678,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,4096,64,4,110.587,1048576,131072,1179648,10.667,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,6144,64,4,163.193,1572864,196608,1769472,10.843,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,8192,64,4,216.167,2097152,262144,2359296,10.914,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,10240,64,4,269.784,2621440,327680,2949120,10.931,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,12288,64,4,322.638,3145728,393216,3538944,10.969,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,14336,64,4,375.425,3670016,458752,4128768,10.998,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,16384,64,4,428.292,4194304,524288,4718592,11.017,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,18432,64,4,481.039,4718592,589824,5308416,11.035,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,20480,64,4,533.631,5242880,655360,5898240,11.053,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,22528,64,4,586.282,5767168,720896,6488064,11.066,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,24576,64,4,639.067,6291456,786432,7077888,11.075,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,26624,64,4,692.045,6815744,851968,7667712,11.08,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,28672,64,4,744.671,7340032,917504,8257536,11.089,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,pre-softmax,4096,1,32768,64,4,850.191,8388608,1048576,9437184,11.1,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,32,64,4,4.09,8192,1024,9216,2.253,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,40,64,4,4.804,10240,1280,11520,2.398,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,48,64,4,4.836,12288,1536,13824,2.859,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,56,64,4,4.82,14336,1792,16128,3.346,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,64,64,4,5.112,16384,2048,18432,3.606,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,72,64,4,5.424,18432,2304,20736,3.823,0,0.0,0.0
moe_softmax_topk_triton,llm,float32,post-softmax,4096,1,80,64,4,5.366,20480,2560,23040,4.294,0,0.0,0.0
